Time,Sensor_and_Value
69.986,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.027,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.068,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.109,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.15,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.191,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.232,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.273,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.314,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.355,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.396,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.437,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.478,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.519,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.56001,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.60101,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.64201,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.68301,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.72401,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.76501,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.806,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.847,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.888,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.929,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
70.97,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
71.011,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
71.052,manualStartInduction = False|manualStopInduction = False|manualEndInduction = False|camInspectStartInduction = False|camInspectStopInduction = False|camInspectEndInduction = False|codesys1StopInduction = False|codesys1ToRobotino = False|codesys1FromRobotino = False|robotinoIslandSensor = False|robotinoCarrierStop = True|firstIslandRobotino = False|secondIslandRobotino = False|magFrontStartInduction = False|magFrontStopInduction = False|magFrontEndInduction = False|magFrontTop = True|magFrontBottom = False|magBackStartInduction2 = False|magBackStopInduction2 = False|magBackEndInduction2 = False|magBackTop = True|magBackBottom = False|pressStartInduction2 = False|pressStopInduction2 = False|pressEndInduction2 = False|pressTargetPressureN = 70|pressCurrentPressureN = 70|pressTargetTime = 2|pressCurrentTime = 2.003136|pressWorkpieceCheck = False|heatingStartInduction2 = False|heatingStopInduction2 = False|heatingEndInduction2 = False|heatingCurrentTime = 5.017345|heatingTargetTime = 5|heatingCurrentTemp = 30|heatingTargetTemp = 30|codesys2StopInduction2 = False|codesys2ToRobotino2 = False|codesys2FromRobotino2 = False|
