Order Number,Carrier ID,Actual Heat,Target Heat,Actual Time,Target Time,Full Station Time,World Time
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:22.575120
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:22.823781
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:23.064419
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:23.317089
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:23.569759
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:23.825438
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:24.076104
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:24.329777
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:24.579440
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:24.827097
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:25.080770
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:25.323414
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:25.576085
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:25.819731
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:26.072403
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:26.325073
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:26.566714
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:26.823395
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:27.084088
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:27.326731
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:27.577397
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:27.828062
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:28.084743
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:28.328390
   0,3,  27,50,5000,5,     0  ,2020-09-07 15:35:28.578053
1541,3,  27,50,5000,5,     0  ,2020-09-07 15:35:28.826712
1541,3,  27,50,5000,5,   153  ,2020-09-07 15:35:29.078380
1541,3,  27,50,5000,5,   404  ,2020-09-07 15:35:29.322027
1541,3,  27,50,5000,5,   649  ,2020-09-07 15:35:29.570687
1541,3,  27,50,5000,5,   891  ,2020-09-07 15:35:29.812329
1541,3,  27,50,5000,5,  1148  ,2020-09-07 15:35:30.075026
1541,3,  27,50,5000,5,  1399  ,2020-09-07 15:35:30.325691
1541,3,  27,50,5000,5,  1652  ,2020-09-07 15:35:30.576356
1541,3,  27,50,5000,5,  1902  ,2020-09-07 15:35:30.825016
1541,3,  27,50,5000,5,  2159  ,2020-09-07 15:35:31.076686
1541,3,  27,50,5000,5,  2401  ,2020-09-07 15:35:31.318327
1541,3,  27,50,5000,5,  2644  ,2020-09-07 15:35:31.558964
1541,3,  27,50,5000,5,  2887  ,2020-09-07 15:35:31.806622
1541,3,  27,50,5000,5,  3133  ,2020-09-07 15:35:32.057287
1541,3,  27,50,5000,5,  3384  ,2020-09-07 15:35:32.303942
1541,3,  27,50,5000,5,  3636  ,2020-09-07 15:35:32.551599
1541,3,  27,50,5000,5,  3877  ,2020-09-07 15:35:32.801264
1541,3,  27,50,5000,5,  4128  ,2020-09-07 15:35:33.052930
1541,3,  27,50,5000,5,  4380  ,2020-09-07 15:35:33.304598
1541,3,  27,50,5000,5,  4632  ,2020-09-07 15:35:33.556265
1541,3,  27,50,5000,5,  4891  ,2020-09-07 15:35:33.813950
1541,3,  27,50,5000,5,  5148  ,2020-09-07 15:35:34.064615
1541,3,  27,50,5000,5,  5400  ,2020-09-07 15:35:34.316283
1541,3,  27,50,5000,5,  5643  ,2020-09-07 15:35:34.566949
1541,3,  27,50,5000,5,  5893  ,2020-09-07 15:35:34.812600
1541,3,  27,50,5000,5,  6139  ,2020-09-07 15:35:35.056248
1541,3,  27,50,5000,5,  6391  ,2020-09-07 15:35:35.317942
1541,3,  27,50,5000,5,  6653  ,2020-09-07 15:35:35.569609
1541,3,  27,50,5000,5,  6896  ,2020-09-07 15:35:35.816265
1541,3,  28,50,5000,5,  7152  ,2020-09-07 15:35:36.075953
1541,3,  28,50,5000,5,  7402  ,2020-09-07 15:35:36.327622
1541,3,  28,50,5000,5,  7653  ,2020-09-07 15:35:36.579290
1541,3,  28,50,5000,5,  7902  ,2020-09-07 15:35:36.823939
1541,3,  28,50,5000,5,  8150  ,2020-09-07 15:35:37.065580
1541,3,  28,50,5000,5,  8401  ,2020-09-07 15:35:37.317248
1541,3,  28,50,5000,5,  8652  ,2020-09-07 15:35:37.566910
1541,3,  28,50,5000,5,  8894  ,2020-09-07 15:35:37.813565
1541,3,  28,50,5000,5,  9139  ,2020-09-07 15:35:38.055207
1541,3,  28,50,5000,5,  9381  ,2020-09-07 15:35:38.306875
1541,3,  28,50,5000,5,  9640  ,2020-09-07 15:35:38.556537
1541,3,  28,50,5000,5,  9891  ,2020-09-07 15:35:38.811213
1541,3,  28,50,5000,5, 10137  ,2020-09-07 15:35:39.051853
1541,3,  28,50,5000,5, 10379  ,2020-09-07 15:35:39.304523
1541,3,  29,50,5000,5, 10630  ,2020-09-07 15:35:39.554185
1541,3,  29,50,5000,5, 10880  ,2020-09-07 15:35:39.808862
1541,3,  29,50,5000,5, 11140  ,2020-09-07 15:35:40.056519
1541,3,  29,50,5000,5, 11380  ,2020-09-07 15:35:40.306181
1541,3,  29,50,5000,5, 11632  ,2020-09-07 15:35:40.558852
1541,3,  29,50,5000,5, 11882  ,2020-09-07 15:35:40.802500
1541,3,  29,50,5000,5, 12127  ,2020-09-07 15:35:41.052162
1541,3,  29,50,5000,5, 12378  ,2020-09-07 15:35:41.295809
1541,3,  29,50,5000,5, 12630  ,2020-09-07 15:35:41.545471
1541,3,  29,50,5000,5, 12880  ,2020-09-07 15:35:41.799143
1541,3,  29,50,5000,5, 13126  ,2020-09-07 15:35:42.040786
1541,3,  29,50,5000,5, 13367  ,2020-09-07 15:35:42.284431
1541,3,  30,50,5000,5, 13608  ,2020-09-07 15:35:42.534095
1541,3,  30,50,5000,5, 13869  ,2020-09-07 15:35:42.795789
1541,3,  30,50,5000,5, 14130  ,2020-09-07 15:35:43.045452
1541,3,  30,50,5000,5, 14379  ,2020-09-07 15:35:43.309151
1541,3,  30,50,5000,5, 14639  ,2020-09-07 15:35:43.563828
1541,3,  30,50,5000,5, 14899  ,2020-09-07 15:35:43.817501
1541,3,  30,50,5000,5, 15144  ,2020-09-07 15:35:44.068166
1541,3,  30,50,5000,5, 15395  ,2020-09-07 15:35:44.314822
1541,3,  30,50,5000,5, 15636  ,2020-09-07 15:35:44.552452
1541,3,  30,50,5000,5, 15888  ,2020-09-07 15:35:44.808130
1541,3,  30,50,5000,5, 16142  ,2020-09-07 15:35:45.058796
1541,3,  31,50,5000,5, 16385  ,2020-09-07 15:35:45.310463
1541,3,  31,50,5000,5, 16637  ,2020-09-07 15:35:45.561129
1541,3,  31,50,5000,5, 16896  ,2020-09-07 15:35:45.818813
1541,3,  31,50,5000,5, 17153  ,2020-09-07 15:35:46.068476
1541,3,  31,50,5000,5, 17402  ,2020-09-07 15:35:46.321146
1541,3,  31,50,5000,5, 17643  ,2020-09-07 15:35:46.568803
1541,3,  31,50,5000,5, 17895  ,2020-09-07 15:35:46.834509
1541,3,  31,50,5000,5, 18141  ,2020-09-07 15:35:47.148342
1541,3,  31,50,5000,5, 18382  ,2020-09-07 15:35:47.307765
1541,3,  31,50,5000,5, 18642  ,2020-09-07 15:35:47.614579
1541,3,  32,50,5000,5, 18883  ,2020-09-07 15:35:47.934428
1541,3,  32,50,5000,5, 19269  ,2020-09-07 15:35:48.230214
1541,3,  32,50,5000,5, 19522  ,2020-09-07 15:35:48.437764
1541,3,  32,50,5000,5, 19772  ,2020-09-07 15:35:48.687428
1541,3,  32,50,5000,5, 20020  ,2020-09-07 15:35:48.936088
1541,3,  32,50,5000,5, 20261  ,2020-09-07 15:35:49.177728
1541,3,  32,50,5000,5, 20514  ,2020-09-07 15:35:49.430399
1541,3,  32,50,5000,5, 20765  ,2020-09-07 15:35:49.681064
1541,3,  32,50,5000,5, 21011  ,2020-09-07 15:35:49.929725
1541,3,  32,50,5000,5, 21256  ,2020-09-07 15:35:50.172368
1541,3,  32,50,5000,5, 21499  ,2020-09-07 15:35:50.417017
1541,3,  33,50,5000,5, 21740  ,2020-09-07 15:35:50.665677
1541,3,  33,50,5000,5, 21991  ,2020-09-07 15:35:50.911329
1541,3,  33,50,5000,5, 22237  ,2020-09-07 15:35:51.154976
1541,3,  33,50,5000,5, 22480  ,2020-09-07 15:35:51.396617
1541,3,  33,50,5000,5, 22731  ,2020-09-07 15:35:51.646280
1541,3,  33,50,5000,5, 22975  ,2020-09-07 15:35:51.892936
1541,3,  33,50,5000,5, 23219  ,2020-09-07 15:35:52.135578
1541,3,  33,50,5000,5, 23461  ,2020-09-07 15:35:52.377221
1541,3,  33,50,5000,5, 23713  ,2020-09-07 15:35:52.628888
1541,3,  33,50,5000,5, 23958  ,2020-09-07 15:35:52.876545
1541,3,  33,50,5000,5, 24202  ,2020-09-07 15:35:53.121195
1541,3,  34,50,5000,5, 24447  ,2020-09-07 15:35:53.362837
1541,3,  34,50,5000,5, 24688  ,2020-09-07 15:35:53.605480
1541,3,  34,50,5000,5, 24932  ,2020-09-07 15:35:53.851132
1541,3,  34,50,5000,5, 25187  ,2020-09-07 15:35:54.104805
1541,3,  34,50,5000,5, 25430  ,2020-09-07 15:35:54.345444
1541,3,  34,50,5000,5, 25672  ,2020-09-07 15:35:54.588088
1541,3,  34,50,5000,5, 25916  ,2020-09-07 15:35:54.838753
1541,3,  34,50,5000,5, 26171  ,2020-09-07 15:35:55.090421
1541,3,  34,50,5000,5, 26417  ,2020-09-07 15:35:55.334068
1541,3,  34,50,5000,5, 26668  ,2020-09-07 15:35:55.593757
1541,3,  34,50,5000,5, 26921  ,2020-09-07 15:35:55.838407
1541,3,  34,50,5000,5, 27165  ,2020-09-07 15:35:56.082054
1541,3,  35,50,5000,5, 27408  ,2020-09-07 15:35:56.334724
1541,3,  35,50,5000,5, 27661  ,2020-09-07 15:35:56.577368
1541,3,  35,50,5000,5, 27902  ,2020-09-07 15:35:56.825026
1541,3,  35,50,5000,5, 28149  ,2020-09-07 15:35:57.063659
1541,3,  35,50,5000,5, 28390  ,2020-09-07 15:35:57.315327
1541,3,  35,50,5000,5, 28642  ,2020-09-07 15:35:57.564989
1541,3,  35,50,5000,5, 28891  ,2020-09-07 15:35:57.812647
1541,3,  35,50,5000,5, 29148  ,2020-09-07 15:35:58.063313
1541,3,  35,50,5000,5, 29389  ,2020-09-07 15:35:58.305956
1541,3,  35,50,5000,5, 29632  ,2020-09-07 15:35:58.556621
1541,3,  35,50,5000,5, 29882  ,2020-09-07 15:35:58.801272
1541,3,  35,50,5000,5, 30128  ,2020-09-07 15:35:59.052938
1541,3,  36,50,5000,5, 30379  ,2020-09-07 15:35:59.296586
1541,3,  36,50,5000,5, 30630  ,2020-09-07 15:35:59.546248
1541,3,  36,50,5000,5, 30880  ,2020-09-07 15:35:59.800924
1541,3,  36,50,5000,5, 31137  ,2020-09-07 15:36:00.052591
1541,3,  36,50,5000,5, 31381  ,2020-09-07 15:36:00.306266
1541,3,  36,50,5000,5, 31632  ,2020-09-07 15:36:00.556931
1541,3,  36,50,5000,5, 31882  ,2020-09-07 15:36:00.804588
