Order Number,Carrier ID,Actual Heat,Target Heat,Actual Time,Target Time,Full Station Time,World Time 
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:41.078976
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:41.337664
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:41.583318
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:41.825963
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:42.085654
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:42.331308
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:42.575958
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:42.817600
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:43.059245
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:43.302892
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:43.548546
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:43.791191
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:44.042861
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:44.292525
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:44.544194
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:44.792856
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:45.035501
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:45.288174
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:45.535832
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:45.777475
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:46.029145
   0,3,  48,50,5000,5,     0  ,2020-09-08 14:44:46.280815
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:46.524462
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:46.770116
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:47.016772
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:47.259417
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:47.512090
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:47.757743
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:47.999387
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:48.252059
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:48.505734
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:48.751388
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:49.012081
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:49.255729
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:49.498375
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:49.745030
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:49.987676
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:50.232327
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:50.472968
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:50.720627
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:50.972296
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:51.219955
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:51.462601
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:51.706248
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:51.949897
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:52.195552
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:52.449224
   0,3,  47,50,5000,5,     0  ,2020-09-08 14:44:52.695881
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:52.938527
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:53.181173
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:53.427829
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:53.672479
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:53.925151
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:54.167798
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:54.408438
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:54.656097
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:54.898742
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:55.142390
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:55.385036
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:55.631692
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:55.874338
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:56.118988
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:56.362637
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:56.606285
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:56.849933
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:57.096590
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:57.346253
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:57.591907
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:57.844579
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:58.088228
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:58.333880
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:58.577529
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:58.821177
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:59.063822
   0,3,  46,50,5000,5,     0  ,2020-09-08 14:44:59.306468
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:44:59.556133
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:44:59.814821
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:00.055462
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:00.299109
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:00.545766
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:00.786406
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:01.030054
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:01.284731
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:01.528380
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:01.773031
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:02.014673
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:02.258322
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:02.499965
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:02.751634
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:03.003303
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:03.255976
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:03.499624
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:03.744275
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:03.993938
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:04.237587
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:04.480232
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:04.725887
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:04.967529
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:05.222206
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:05.480895
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:05.734570
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:05.985237
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:06.229888
   0,3,  45,50,5000,5,     0  ,2020-09-08 14:45:06.470528
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:06.724203
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:06.982891
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:07.229547
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:07.480214
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:07.727874
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:07.975531
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:08.224193
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:08.464834
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:08.706476
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:08.949122
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:09.192770
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:09.437421
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:09.685080
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:09.922712
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:10.164355
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:10.416025
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:10.663683
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:10.924377
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:11.182063
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:11.426714
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:11.672367
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:11.915012
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:12.157658
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:12.408324
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:12.653978
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:12.914673
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:13.151302
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:13.395952
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:13.649627
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:13.884251
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:14.130908
   0,3,  44,50,5000,5,     0  ,2020-09-08 14:45:14.372551
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:14.627228
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:14.868870
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:15.113522
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:15.354161
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:15.599815
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:15.842462
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:16.094131
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:16.338781
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:16.585438
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:16.828083
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:17.079754
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:17.328414
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:17.574068
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:17.826740
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:18.077407
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:18.322059
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:18.566709
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:18.811360
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:19.053003
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:19.293642
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:19.538294
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:19.792971
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:20.054668
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:20.309345
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:20.541964
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:20.786615
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:21.032268
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:21.277922
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:21.528589
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:21.769229
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:22.006863
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:22.484130
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:23.196024
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:23.233123
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:23.875833
   0,3,  43,50,5000,5,     0  ,2020-09-08 14:45:24.118478
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:24.121487
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:24.337061
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:24.577701
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:24.821350
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:25.062991
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:25.303632
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:25.547281
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:25.791931
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:26.035579
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:26.282236
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:26.531901
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:26.786578
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:27.038246
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:27.280892
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:27.525543
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:27.771196
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:28.023868
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:28.262504
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:28.505149
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:28.748798
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:28.989437
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:29.234089
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:29.474728
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:29.720382
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:29.970046
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:30.222718
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:30.473386
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:30.718036
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:30.967701
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:31.214357
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:31.454997
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:31.700651
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:31.954325
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:32.204993
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:32.453654
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:32.702317
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:32.953985
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:33.205654
   0,3,  42,50,5000,5,     0  ,2020-09-08 14:45:33.450305
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:33.693954
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:33.935596
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:34.180247
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:34.432920
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:34.679577
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:34.921218
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:35.165870
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:35.415534
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:35.670212
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:35.930906
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:36.173550
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:36.425221
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:36.669872
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:36.912517
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:37.156165
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:37.407834
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:37.653489
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:37.898139
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:38.152816
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:38.403483
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:38.651142
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:38.903814
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:39.155484
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:39.405147
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:39.651804
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:39.902471
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:40.147122
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:40.390770
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:40.636423
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:40.892105
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:41.135752
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:41.378398
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:41.625055
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:41.866697
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:42.121374
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:42.363016
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:42.606665
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:42.849311
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:43.102988
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:43.347637
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:43.601311
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:43.853984
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:44.097631
   0,3,  41,50,5000,5,     0  ,2020-09-08 14:45:44.341280
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:44.588939
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:44.831584
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:45.086262
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:45.333921
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:45.579575
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:45.822220
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:46.063863
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:46.310519
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:46.551159
   0,3,  40,50,5000,5,     0  ,2020-09-08 14:45:46.797815
1762,3,  40,50,5000,5,    10  ,2020-09-08 14:45:47.043469
1762,3,  40,50,5000,5,   257  ,2020-09-08 14:45:47.289122
1762,3,  40,50,5000,5,   498  ,2020-09-08 14:45:47.531768
1762,3,  40,50,5000,5,   744  ,2020-09-08 14:45:47.775417
1762,3,  40,50,5000,5,   987  ,2020-09-08 14:45:48.021070
1762,3,  40,50,5000,5,  1233  ,2020-09-08 14:45:48.272740
1762,3,  40,50,5000,5,  1483  ,2020-09-08 14:45:48.518393
1762,3,  40,50,5000,5,  1731  ,2020-09-08 14:45:48.763043
1762,3,  40,50,5000,5,  1972  ,2020-09-08 14:45:49.003687
1762,3,  40,50,5000,5,  2218  ,2020-09-08 14:45:49.248335
1762,3,  40,50,5000,5,  2460  ,2020-09-08 14:45:49.491984
1762,3,  40,50,5000,5,  2705  ,2020-09-08 14:45:49.739642
1762,3,  40,50,5000,5,  2949  ,2020-09-08 14:45:49.980282
1762,3,  40,50,5000,5,  3191  ,2020-09-08 14:45:50.225936
1762,3,  40,50,5000,5,  3436  ,2020-09-08 14:45:50.469585
1762,3,  40,50,5000,5,  3683  ,2020-09-08 14:45:50.713232
1762,3,  40,50,5000,5,  3925  ,2020-09-08 14:45:50.955881
1762,3,  40,50,5000,5,  4167  ,2020-09-08 14:45:51.203537
1762,3,  40,50,5000,5,  4414  ,2020-09-08 14:45:51.445181
1762,3,  40,50,5000,5,  4656  ,2020-09-08 14:45:51.700860
1762,3,  40,50,5000,5,  4913  ,2020-09-08 14:45:51.952529
1762,3,  40,50,5000,5,  5163  ,2020-09-08 14:45:52.197183
1762,3,  40,50,5000,5,  5407  ,2020-09-08 14:45:52.439825
1762,3,  40,50,5000,5,  5651  ,2020-09-08 14:45:52.699517
1762,3,  40,50,5000,5,  5906  ,2020-09-08 14:45:52.939154
1762,3,  40,50,5000,5,  6149  ,2020-09-08 14:45:53.182804
1762,3,  40,50,5000,5,  6396  ,2020-09-08 14:45:53.428456
1762,3,  40,50,5000,5,  6640  ,2020-09-08 14:45:53.675112
1762,3,  41,50,5000,5,  6894  ,2020-09-08 14:45:53.934803
1762,3,  41,50,5000,5,  7154  ,2020-09-08 14:45:54.187476
1762,3,  41,50,5000,5,  7398  ,2020-09-08 14:45:54.430121
1762,3,  41,50,5000,5,  7640  ,2020-09-08 14:45:54.688809
1762,3,  41,50,5000,5,  7895  ,2020-09-08 14:45:54.927444
1762,3,  41,50,5000,5,  8138  ,2020-09-08 14:45:55.169086
1762,3,  41,50,5000,5,  8380  ,2020-09-08 14:45:55.412736
1762,3,  41,50,5000,5,  8623  ,2020-09-08 14:45:55.656383
1762,3,  41,50,5000,5,  8866  ,2020-09-08 14:45:55.896021
1762,3,  41,50,5000,5,  9108  ,2020-09-08 14:45:56.152704
1762,3,  41,50,5000,5,  9352  ,2020-09-08 14:45:56.394347
1762,3,  41,50,5000,5,  9604  ,2020-09-08 14:45:56.650027
1762,3,  41,50,5000,5,  9850  ,2020-09-08 14:45:56.882646
1762,3,  41,50,5000,5, 10101  ,2020-09-08 14:45:57.134315
1762,3,  41,50,5000,5, 10354  ,2020-09-08 14:45:57.384981
1762,3,  41,50,5000,5, 10596  ,2020-09-08 14:45:57.631638
1762,3,  41,50,5000,5, 10841  ,2020-09-08 14:45:57.872278
1762,3,  41,50,5000,5, 11082  ,2020-09-08 14:45:58.115927
1762,3,  42,50,5000,5, 11330  ,2020-09-08 14:45:58.361581
1762,3,  42,50,5000,5, 11573  ,2020-09-08 14:45:58.606232
1762,3,  42,50,5000,5, 11820  ,2020-09-08 14:45:58.851884
1762,3,  42,50,5000,5, 12063  ,2020-09-08 14:45:59.102552
1762,3,  42,50,5000,5, 12317  ,2020-09-08 14:45:59.348205
1762,3,  42,50,5000,5, 12559  ,2020-09-08 14:45:59.593859
1762,3,  42,50,5000,5, 12804  ,2020-09-08 14:45:59.835501
1762,3,  42,50,5000,5, 13047  ,2020-09-08 14:46:00.078147
1762,3,  42,50,5000,5, 13290  ,2020-09-08 14:46:00.330819
1762,3,  42,50,5000,5, 13542  ,2020-09-08 14:46:00.576474
1762,3,  42,50,5000,5, 13787  ,2020-09-08 14:46:00.821123
1762,3,  42,50,5000,5, 14031  ,2020-09-08 14:46:01.063770
1762,3,  42,50,5000,5, 14278  ,2020-09-08 14:46:01.311428
1762,3,  42,50,5000,5, 14522  ,2020-09-08 14:46:01.554074
1762,3,  42,50,5000,5, 14770  ,2020-09-08 14:46:01.800729
1762,3,  43,50,5000,5, 15011  ,2020-09-08 14:46:02.044378
1762,3,  43,50,5000,5, 15258  ,2020-09-08 14:46:02.290032
1762,3,  43,50,5000,5, 15509  ,2020-09-08 14:46:02.542703
1762,3,  43,50,5000,5, 15756  ,2020-09-08 14:46:02.787355
1762,3,  43,50,5000,5, 15998  ,2020-09-08 14:46:03.031003
1762,3,  43,50,5000,5, 16243  ,2020-09-08 14:46:03.276656
1762,3,  43,50,5000,5, 16487  ,2020-09-08 14:46:03.520304
1762,3,  43,50,5000,5, 16734  ,2020-09-08 14:46:03.765959
1762,3,  43,50,5000,5, 16986  ,2020-09-08 14:46:04.020636
1762,3,  43,50,5000,5, 17232  ,2020-09-08 14:46:04.273308
1762,3,  43,50,5000,5, 17485  ,2020-09-08 14:46:04.517959
1762,3,  43,50,5000,5, 17732  ,2020-09-08 14:46:04.762609
1762,3,  43,50,5000,5, 17983  ,2020-09-08 14:46:05.016284
1762,3,  44,50,5000,5, 18228  ,2020-09-08 14:46:05.271965
1762,3,  44,50,5000,5, 18472  ,2020-09-08 14:46:05.503581
1762,3,  44,50,5000,5, 18719  ,2020-09-08 14:46:05.749235
1762,3,  44,50,5000,5, 18960  ,2020-09-08 14:46:06.001907
1762,3,  44,50,5000,5, 19202  ,2020-09-08 14:46:06.235529
1762,3,  44,50,5000,5, 19446  ,2020-09-08 14:46:06.478174
1762,3,  44,50,5000,5, 19691  ,2020-09-08 14:46:06.730846
1762,3,  44,50,5000,5, 19935  ,2020-09-08 14:46:06.966473
1762,3,  44,50,5000,5, 20177  ,2020-09-08 14:46:07.209118
1762,3,  44,50,5000,5, 20423  ,2020-09-08 14:46:07.461792
1762,3,  44,50,5000,5, 20663  ,2020-09-08 14:46:07.698420
1762,3,  44,50,5000,5, 20909  ,2020-09-08 14:46:07.943071
1762,3,  44,50,5000,5, 21154  ,2020-09-08 14:46:08.204768
1762,3,  45,50,5000,5, 21400  ,2020-09-08 14:46:08.434379
1762,3,  45,50,5000,5, 21646  ,2020-09-08 14:46:08.680031
1762,3,  45,50,5000,5, 21890  ,2020-09-08 14:46:08.932704
1762,3,  45,50,5000,5, 22143  ,2020-09-08 14:46:09.177355
1762,3,  45,50,5000,5, 22387  ,2020-09-08 14:46:09.429024
1762,3,  45,50,5000,5, 22640  ,2020-09-08 14:46:09.673675
1762,3,  45,50,5000,5, 22884  ,2020-09-08 14:46:09.916321
1762,3,  45,50,5000,5, 23129  ,2020-09-08 14:46:10.161974
1762,3,  45,50,5000,5, 23372  ,2020-09-08 14:46:10.404620
1762,3,  45,50,5000,5, 23618  ,2020-09-08 14:46:10.651276
1762,3,  45,50,5000,5, 23872  ,2020-09-08 14:46:10.912973
1762,3,  45,50,5000,5, 24125  ,2020-09-08 14:46:11.163639
1762,3,  46,50,5000,5, 24376  ,2020-09-08 14:46:11.408290
1762,3,  46,50,5000,5, 24620  ,2020-09-08 14:46:11.654945
1762,3,  46,50,5000,5, 24875  ,2020-09-08 14:46:11.907618
1762,3,  46,50,5000,5, 25119  ,2020-09-08 14:46:12.151267
1762,3,  46,50,5000,5, 25361  ,2020-09-08 14:46:12.392909
1762,3,  46,50,5000,5, 25604  ,2020-09-08 14:46:12.639565
1762,3,  46,50,5000,5, 25851  ,2020-09-08 14:46:12.881208
1762,3,  46,50,5000,5, 26092  ,2020-09-08 14:46:13.125860
1762,3,  46,50,5000,5, 26335  ,2020-09-08 14:46:13.371513
1762,3,  46,50,5000,5, 26581  ,2020-09-08 14:46:13.617167
1762,3,  46,50,5000,5, 26828  ,2020-09-08 14:46:13.859811
1762,3,  46,50,5000,5, 27071  ,2020-09-08 14:46:14.103460
1762,3,  46,50,5000,5, 27316  ,2020-09-08 14:46:14.348111
1762,3,  46,50,5000,5, 27559  ,2020-09-08 14:46:14.594767
1762,3,  47,50,5000,5, 27805  ,2020-09-08 14:46:14.838415
1762,3,  47,50,5000,5, 28049  ,2020-09-08 14:46:15.080058
1762,3,  47,50,5000,5, 28292  ,2020-09-08 14:46:15.324709
1762,3,  47,50,5000,5, 28536  ,2020-09-08 14:46:15.567354
1762,3,  47,50,5000,5, 28780  ,2020-09-08 14:46:15.814011
1762,3,  47,50,5000,5, 29024  ,2020-09-08 14:46:16.055654
