.0,5.4573,0.5793811,35.98639,23.71054,16.84419,12.010979,30.89256,-15.286385327.,2020-09-08 12:02:24.768293
327.0,5.4573,0.5793811,35.98639,23.71054,16.84419,12.010979,30.89256,-15.2863853,2020-09-08 12:02:24.900641
27.0,5.4573,0.5793811,35.98639,23.71054,16.84419,12.010979,30.89256,-15.28638532,2020-09-08 12:02:24.904652
328.0,5.458802,0.5532563,35.9955,23.72201,16.99271,12.041574,30.74797,-15.390911,2020-09-08 12:02:25.514257
329.0,5.459717,0.585363,35.91724,23.71269,16.92549,12.113273,30.82099,-15.153781,2020-09-08 12:02:26.507875
330.0,5.460132,0.5908565,35.89678,23.74096,16.76017,11.852367,30.75934,-15.16944,2020-09-08 12:02:28.713687
331.0,5.452869,1.501801,35.95892,23.67134,16.94078,11.901245,30.82086,-15.196316,2020-09-08 12:02:29.109730
332.0,5.407214,2.090765,35.91049,23.73774,16.96624,12.112124,30.58705,-15.176336,2020-09-08 12:02:29.506777
333.0,5.410047,0.8904352,35.87992,23.82774,16.88214,12.22951,30.69672,-15.321999,2020-09-08 12:02:30.507413
335.0,5.447461,0.6692305,35.93397,23.83083,16.99154,11.947458,30.66998,-15.38176,2020-09-08 12:02:32.505678
337.0,5.458936,0.5915279,35.81538,23.80038,16.87039,11.992092,30.65378,-15.16695,2020-09-08 12:02:34.506952
338.0,5.460864,0.5906124,35.89186,23.78023,16.64403,11.952634,30.67218,-15.24920,2020-09-08 12:02:35.506587
339.0,5.462207,0.5906123,35.93528,23.79024,16.90609,11.85519,30.70672,-15.329206,2020-09-08 12:02:36.505217
340.0,5.46272,0.5580785,35.94811,23.77039,17.07302,11.569766,30.69575,-15.318789,2020-09-08 12:02:37.510868
341.0,5.462952,0.5405602,35.94228,23.73834,17.07416,11.682287,30.66903,-15.22984,2020-09-08 12:02:38.505487
342.0,5.462915,0.540194,35.88616,23.76777,16.99512,11.938231,30.79637,-15.233917,2020-09-08 12:02:39.505122
343.0,5.462537,0.540194,35.81975,23.77281,16.89802,11.965982,30.64849,-15.292497,2020-09-08 12:02:40.505758
346.0,5.461731,0.540194,535.6334,23.68004,530.8645,11.530018,31.69619,-15.165184,2020-09-08 12:02:43.534738
352.0,5.460742,0.5404382,538.6487,23.72521,538.6349,12.026899,32.36249,-15.22173,2020-09-08 12:02:49.566632
354.0,5.460572,0.540194,539.7334,23.75326,539.7616,12.009675,32.37453,-15.286712,2020-09-08 12:02:51.505742
356.0,5.460486,0.540194,538.9821,23.64525,539.0432,11.984222,32.31968,-15.103059,2020-09-08 12:02:53.508018
357.0,5.460352,0.540194,538.6568,23.61738,538.6706,12.095263,32.37814,-15.357466,2020-09-08 12:02:54.505647
358.0,5.460437,0.540194,538.1801,23.64487,538.1992,11.950178,32.41789,-15.372611,2020-09-08 12:02:55.561428
359.0,5.460303,0.5403161,537.9106,23.6267,537.8772,12.028473,32.45216,-15.215405,2020-09-08 12:02:56.507923
360.0,5.460291,0.540194,537.8815,23.63614,537.8579,11.862243,32.29996,-15.157882,2020-09-08 12:02:57.508559
361.0,5.460218,0.540194,537.4358,23.60282,537.2795,11.886684,32.11469,-15.187974,2020-09-08 12:02:58.505184
362.0,5.460181,0.540194,536.9102,23.64635,536.8938,12.018161,32.07112,-15.307034,2020-09-08 12:02:59.504819
363.0,5.460205,0.540194,536.9635,23.70257,536.9635,11.592015,32.19508,-15.130324,2020-09-08 12:03:00.510468
364.0,5.460193,0.5403161,536.8307,23.72393,536.8328,11.679926,32.38628,-15.14193,2020-09-08 12:03:01.525143
365.0,5.460169,0.5403161,536.8471,23.74072,536.8366,11.858733,32.13477,-15.01831,2020-09-08 12:03:02.505726
368.0,5.459937,0.540194,536.8108,23.72202,536.8732,12.171661,32.13212,-15.131577,2020-09-08 12:03:05.506633
369.0,5.460022,0.540194,536.5942,23.70535,536.7379,12.117078,32.31893,-15.210457,2020-09-08 12:03:06.504261
372.0,5.459961,0.540194,536.6047,23.68725,536.5929,11.830825,32.08103,-15.199183,2020-09-08 12:03:09.505169
375.0,5.459827,0.540194,534.7854,23.60458,534.8142,12.028552,32.07352,-14.964329,2020-09-08 12:03:12.507078
378.0,5.459717,0.540194,533.7487,23.61651,533.8729,11.540457,32.02575,-14.798434,2020-09-08 12:03:15.504978
380.0,5.459766,0.540194,533.9093,23.66398,533.9092,12.007301,31.91631,-14.990168,2020-09-08 12:03:17.504245
382.0,5.459497,0.540194,535.5093,23.75343,535.5383,11.551532,32.27253,-14.721881,2020-09-08 12:03:19.504516
383.0,5.459583,0.5409876,535.6097,23.71061,535.7989,11.768555,32.05001,-15.07471,2020-09-08 12:03:20.506155
388.0,5.459485,0.540194,535.8648,23.66477,535.8694,11.447427,32.20617,-15.200318,2020-09-08 12:03:25.512346
390.0,5.459388,0.540194,536.6649,23.72754,536.6334,11.576832,32.16845,-14.925876,2020-09-08 12:03:27.509608
391.0,5.459375,0.540194,536.4441,23.71907,536.4787,11.588139,31.94068,-14.815546,2020-09-08 12:03:28.515258
392.0,5.459351,0.540194,535.7713,23.65926,535.9057,11.775352,32.20358,-15.078757,2020-09-08 12:03:29.508876
393.0,5.459314,0.540194,535.4121,23.64179,535.6038,11.800028,32.32353,-15.031122,2020-09-08 12:03:30.514526
394.0,5.459253,0.5403161,535.3357,23.67357,535.3111,11.64788,31.94154,-15.037886,2020-09-08 12:03:31.504134
395.0,5.459424,0.540194,534.9367,23.68199,534.9441,11.784402,31.88322,-15.168094,2020-09-08 12:03:32.551894
397.0,5.459229,0.540194,534.0613,23.66542,534.0613,12.051211,31.86962,-15.270039,2020-09-08 12:03:34.508049
398.0,5.459204,0.540194,533.7002,23.63075,533.6508,12.002773,31.74486,-15.160217,2020-09-08 12:03:35.504674
405.0,5.458972,0.6385697,522.7853,23.22423,533.7603,12.216669,41.99114,-14.59280,2020-09-08 12:03:42.506122
406.0,5.458936,0.540194,533.7448,23.73826,533.7682,11.882962,31.85701,-15.207755,2020-09-08 12:03:43.503751
408.0,5.458899,0.540194,534.0815,23.69212,534.0947,12.024114,31.70343,-15.039712,2020-09-08 12:03:45.505024
409.0,5.458936,0.5403161,534.7584,23.66927,534.7526,12.031644,32.02763,-15.14266,2020-09-08 12:03:46.505660
410.0,5.458789,0.5405602,534.7693,23.70214,534.7755,12.041038,32.01395,-15.22326,2020-09-08 12:03:47.508302
411.0,5.458814,0.5405602,534.9533,23.68604,534.9312,11.962686,31.95037,-15.13270,2020-09-08 12:03:48.511947
413.0,5.458728,0.540194,535.1084,23.73952,535.0291,11.533719,32.04669,-15.248035,2020-09-08 12:03:50.545307
414.0,5.458704,0.6385697,534.4501,23.25512,534.3658,11.951007,31.93186,-15.24725,2020-09-08 12:03:51.504833
415.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.151284,2020-09-08 12:03:53.763785
15.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.1512841,2020-09-08 12:03:53.767796
5.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415,2020-09-08 12:03:53.770804
.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.,2020-09-08 12:03:53.773817
0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,2020-09-08 12:03:53.776819
,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,,2020-09-08 12:03:53.779827
5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5,2020-09-08 12:03:53.782836
.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.,2020-09-08 12:03:53.786846
458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.4,2020-09-08 12:03:53.790857
58667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.45,2020-09-08 12:03:53.793865
8667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458,2020-09-08 12:03:53.796873
667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.4586,2020-09-08 12:03:53.799880
67,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.45866,2020-09-08 12:03:53.802888
7,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,2020-09-08 12:03:53.805896
,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,,2020-09-08 12:03:53.808904
0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0,2020-09-08 12:03:53.811912
.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.,2020-09-08 12:03:53.814921
540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.5,2020-09-08 12:03:53.817927
40194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.54,2020-09-08 12:03:53.820936
0194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540,2020-09-08 12:03:53.823944
194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.5401,2020-09-08 12:03:53.825948
94,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.54019,2020-09-08 12:03:53.828958
4,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,2020-09-08 12:03:53.831965
,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,,2020-09-08 12:03:53.833970
534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,5,2020-09-08 12:03:53.836978
34.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,53,2020-09-08 12:03:53.838984
4.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,534,2020-09-08 12:03:53.842994
.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,534.,2020-09-08 12:03:53.846002
3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,534.3,2020-09-08 12:03:53.849009
582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.540194,534.35,2020-09-08 12:03:53.852018
415.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.151284,2020-09-08 12:03:54.089647
15.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.1512841,2020-09-08 12:03:54.093656
5.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415,2020-09-08 12:03:54.097668
.0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.,2020-09-08 12:03:54.100673
0,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,2020-09-08 12:03:54.104683
,5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,,2020-09-08 12:03:54.108697
5.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5,2020-09-08 12:03:54.113709
.458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.,2020-09-08 12:03:54.116717
458667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.4,2020-09-08 12:03:54.120725
58667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.45,2020-09-08 12:03:54.125740
8667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458,2020-09-08 12:03:54.128747
667,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.4586,2020-09-08 12:03:54.131756
67,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.45866,2020-09-08 12:03:54.134763
7,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,2020-09-08 12:03:54.138775
,0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,,2020-09-08 12:03:54.142784
0.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0,2020-09-08 12:03:54.145791
.540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.,2020-09-08 12:03:54.149802
540194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128415.0,5.458667,0.5,2020-09-08 12:03:54.152810
40194,534.3582,23.66806,534.3293,11.883963,31.84937,-15.15128416.0,5.458728,0.54,2020-09-08 12:03:54.156822
0194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.5401,2020-09-08 12:03:54.158827
94,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,2020-09-08 12:03:54.161834
,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,5,2020-09-08 12:03:54.163840
34.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534,2020-09-08 12:03:54.169855
.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.5,2020-09-08 12:03:54.172864
79,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,2020-09-08 12:03:54.178879
,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,2,2020-09-08 12:03:54.184896
3.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.,2020-09-08 12:03:54.188906
6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.66,2020-09-08 12:03:54.192916
51,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,2020-09-08 12:03:54.196927
,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,5,2020-09-08 12:03:54.199935
34.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534,2020-09-08 12:03:54.201940
.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5,2020-09-08 12:03:54.204948
802,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.580,2020-09-08 12:03:54.207955
2,11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,,2020-09-08 12:03:54.211966
11.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11,2020-09-08 12:03:54.214974
.637594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.6,2020-09-08 12:03:54.218985
37594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637,2020-09-08 12:03:54.223999
594,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.63759,2020-09-08 12:03:54.228008
4,31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,,2020-09-08 12:03:54.232020
31.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31,2020-09-08 12:03:54.236032
.85244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.8,2020-09-08 12:03:54.243049
5244,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.852,2020-09-08 12:03:54.252075
44,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,2020-09-08 12:03:54.255080
,-15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-,2020-09-08 12:03:54.258088
15.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15,2020-09-08 12:03:54.259090
.118991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.1,2020-09-08 12:03:54.261096
18991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118,2020-09-08 12:03:54.262098
991416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.11899,2020-09-08 12:03:54.265107
1416.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.1189914,2020-09-08 12:03:54.268115
16.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416,2020-09-08 12:03:54.270120
.0,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,2020-09-08 12:03:54.271121
,5.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5,2020-09-08 12:03:54.272124
.458728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.4,2020-09-08 12:03:54.274130
58728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458,2020-09-08 12:03:54.277138
728,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.45872,2020-09-08 12:03:54.278141
8,0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,,2020-09-08 12:03:54.281148
0.540194,534.579,23.6651,534.5802,11.637594,31.85244,-15.118991416.0,5.458728,0.,2020-09-08 12:03:54.287165
418.0,5.458875,0.540194,534.0325,23.66504,534.0752,11.932155,31.91026,-15.132771,2020-09-08 12:03:55.514397
419.0,5.459546,0.5456265,533.2154,23.67618,533.2309,11.551432,31.97241,-15.17252,2020-09-08 12:03:56.516037
420.0,5.460096,0.5539278,533.1865,23.65846,533.0627,11.462493,31.86197,-15.20102,2020-09-08 12:03:57.506646
421.0,5.461072,0.5458096,533.8573,23.62866,533.9786,11.57651,31.88102,-15.092624,2020-09-08 12:03:58.504275
424.0,5.462732,0.5403771,534.601,23.64602,534.6211,11.995624,32.01888,-15.095017,2020-09-08 12:04:01.515209
428.0,5.461267,0.5407434,533.334,23.67318,533.3435,11.586001,31.70895,-15.046653,2020-09-08 12:04:05.508732
432.0,5.459461,0.5407433,533.9194,23.66561,533.9243,12.091866,31.82169,-15.16325,2020-09-08 12:04:09.511278
433.0,5.458753,0.5400719,533.2743,23.64643,533.3088,12.094943,31.63123,-15.12768,2020-09-08 12:04:10.510912
434.0,5.458057,0.540194,532.8729,23.62232,532.8754,12.046453,31.62396,-15.220536,2020-09-08 12:04:11.503527
435.0,5.457312,0.540194,533.5622,23.61742,533.5174,11.651324,31.57812,-15.127341,2020-09-08 12:04:12.507171
438.0,5.454688,0.540194,190.3046,23.67579,159.9178,11.989035,31.71334,-15.071245,2020-09-08 12:04:15.518105
441.0,5.414014,0.8525913,35.35823,23.79861,16.76884,11.894822,30.22592,-15.23950,2020-09-08 12:04:18.506981
442.0,5.435059,0.7290483,35.37949,23.70841,16.72338,12.095569,29.98132,-15.15884,2020-09-08 12:04:19.504609
443.0,5.446094,0.6479278,35.3955,23.67133,16.66554,12.179316,30.10292,-15.122541,2020-09-08 12:04:20.504243
445.0,5.454712,0.5918331,35.4603,23.69304,16.79696,11.803744,30.20278,-15.115044,2020-09-08 12:04:22.505517
446.0,5.456238,0.5639382,35.4232,23.68818,16.62288,11.949494,30.37355,-15.240813,2020-09-08 12:04:23.510163
450.0,5.454871,0.5405602,35.59666,23.64813,16.69959,11.804817,30.40696,-15.24767,2020-09-08 12:04:27.512709
453.0,5.452173,0.540194,35.66162,23.62139,16.53832,11.556072,30.42452,-15.147273,2020-09-08 12:04:30.504594
455.0,5.449463,0.540194,35.64214,23.59315,16.77348,11.622215,30.45996,-15.179632,2020-09-08 12:04:32.512885
457.0,5.448181,0.540194,35.64464,23.59114,16.70246,11.778071,30.46524,-15.420141,2020-09-08 12:04:34.505134
464.0,5.441663,0.540194,35.61207,23.58515,16.70746,11.589756,30.45434,-14.778852,2020-09-08 12:04:41.503574
468.0,5.438428,0.5403161,35.64265,23.62111,16.80935,11.903739,30.54183,-15.22351,2020-09-08 12:04:45.552242
472.0,5.436463,0.5402551,35.70252,23.78246,16.86092,12.081714,30.45564,-15.35393,2020-09-08 12:04:49.505659
475.0,5.437024,0.540194,35.65975,23.62308,16.81956,12.044416,30.42647,-15.346924,2020-09-08 12:04:52.502556
477.0,5.437586,0.5403161,35.68808,23.69564,16.83848,11.899653,30.46476,-15.19228,2020-09-08 12:04:54.504832
480.0,5.438586,0.5407434,35.76977,23.69293,16.93082,11.858973,30.65774,-15.21617,2020-09-08 12:04:57.506741
